code,name,level,codeabbr,prov,city
513227,小金县,3,513227,四川省,阿坝藏族羌族自治州
513228,黑水县,3,513228,四川省,阿坝藏族羌族自治州
513230,壤塘县,3,513230,四川省,阿坝藏族羌族自治州
513231,阿坝县,3,513231,四川省,阿坝藏族羌族自治州
513232,若尔盖县,3,513232,四川省,阿坝藏族羌族自治州
513233,红原县,3,513233,四川省,阿坝藏族羌族自治州
513300,甘孜藏族自治州,2,5133,四川省,
513301,康定市,3,513301,四川省,甘孜藏族自治州
513322,泸定县,3,513322,四川省,甘孜藏族自治州
513323,丹巴县,3,513323,四川省,甘孜藏族自治州
513324,九龙县,3,513324,四川省,甘孜藏族自治州
513325,雅江县,3,513325,四川省,甘孜藏族自治州
513326,道孚县,3,513326,四川省,甘孜藏族自治州
513327,炉霍县,3,513327,四川省,甘孜藏族自治州
513328,甘孜县,3,513328,四川省,甘孜藏族自治州
513329,新龙县,3,513329,四川省,甘孜藏族自治州
513330,德格县,3,513330,四川省,甘孜藏族自治州
513331,白玉县,3,513331,四川省,甘孜藏族自治州
513332,石渠县,3,513332,四川省,甘孜藏族自治州
513333,色达县,3,513333,四川省,甘孜藏族自治州
513334,理塘县,3,513334,四川省,甘孜藏族自治州
513335,巴塘县,3,513335,四川省,甘孜藏族自治州
513336,乡城县,3,513336,四川省,甘孜藏族自治州
513337,稻城县,3,513337,四川省,甘孜藏族自治州
513338,得荣县,3,513338,四川省,甘孜藏族自治州
513400,凉山彝族自治州,2,5134,四川省,
513401,西昌市,3,513401,四川省,凉山彝族自治州
513422,木里藏族自治县,3,513422,四川省,凉山彝族自治州
513423,盐源县,3,513423,四川省,凉山彝族自治州
513424,德昌县,3,513424,四川省,凉山彝族自治州
513425,会理县,3,513425,四川省,凉山彝族自治州
513426,会东县,3,513426,四川省,凉山彝族自治州
513427,宁南县,3,513427,四川省,凉山彝族自治州
513428,普格县,3,513428,四川省,凉山彝族自治州
513429,布拖县,3,513429,四川省,凉山彝族自治州
513430,金阳县,3,513430,四川省,凉山彝族自治州
513431,昭觉县,3,513431,四川省,凉山彝族自治州
513432,喜德县,3,513432,四川省,凉山彝族自治州
513433,冕宁县,3,513433,四川省,凉山彝族自治州
513434,越西县,3,513434,四川省,凉山彝族自治州
513435,甘洛县,3,513435,四川省,凉山彝族自治州
513436,美姑县,3,513436,四川省,凉山彝族自治州
513437,雷波县,3,513437,四川省,凉山彝族自治州
520000,贵州省,1,52,,
520100,贵阳市,2,5201,贵州省,
520102,南明区,3,520102,贵州省,贵阳市
520103,云岩区,3,520103,贵州省,贵阳市
520111,花溪区,3,520111,贵州省,贵阳市
520112,乌当区,3,520112,贵州省,贵阳市
520113,白云区,3,520113,贵州省,贵阳市
520115,观山湖区,3,520115,贵州省,贵阳市
520121,开阳县,3,520121,贵州省,贵阳市
520122,息烽县,3,520122,贵州省,贵阳市
520123,修文县,3,520123,贵州省,贵阳市
520181,清镇市,3,520181,贵州省,贵阳市
520200,六盘水市,2,5202,贵州省,
520201,钟山区,3,520201,贵州省,六盘水市
520203,六枝特区,3,520203,贵州省,六盘水市
520221,水城县,3,520221,贵州省,六盘水市
520281,盘州市,3,520281,贵州省,六盘水市
520300,遵义市,2,5203,贵州省,
520302,红花岗区,3,520302,贵州省,遵义市
520303,汇川区,3,520303,贵州省,遵义市
520304,播州区,3,520304,贵州省,遵义市
520322,桐梓县,3,520322,贵州省,遵义市
520323,绥阳县,3,520323,贵州省,遵义市
520324,正安县,3,520324,贵州省,遵义市
520325,道真仡佬族苗族自治县,3,520325,贵州省,遵义市
520326,务川仡佬族苗族自治县,3,520326,贵州省,遵义市
520327,凤冈县,3,520327,贵州省,遵义市
520328,湄潭县,3,520328,贵州省,遵义市
520329,余庆县,3,520329,贵州省,遵义市
520330,习水县,3,520330,贵州省,遵义市
520381,赤水市,3,520381,贵州省,遵义市
520382,仁怀市,3,520382,贵州省,遵义市
520400,安顺市,2,5204,贵州省,
520402,西秀区,3,520402,贵州省,安顺市
520403,平坝区,3,520403,贵州省,安顺市
520422,普定县,3,520422,贵州省,安顺市
520423,镇宁布依族苗族自治县,3,520423,贵州省,安顺市
520424,关岭布依族苗族自治县,3,520424,贵州省,安顺市
520425,紫云苗族布依族自治县,3,520425,贵州省,安顺市
520500,毕节市,2,5205,贵州省,
520502,七星关区,3,520502,贵州省,毕节市
520521,大方县,3,520521,贵州省,毕节市
520522,黔西县,3,520522,贵州省,毕节市
520523,金沙县,3,520523,贵州省,毕节市
520524,织金县,3,520524,贵州省,毕节市
520525,纳雍县,3,520525,贵州省,毕节市
520526,威宁彝族回族苗族自治县,3,520526,贵州省,毕节市
520527,赫章县,3,520527,贵州省,毕节市
520600,铜仁市,2,5206,贵州省,
520602,碧江区,3,520602,贵州省,铜仁市
520603,万山区,3,520603,贵州省,铜仁市
520621,江口县,3,520621,贵州省,铜仁市
520622,玉屏侗族自治县,3,520622,贵州省,铜仁市
520623,石阡县,3,520623,贵州省,铜仁市
520624,思南县,3,520624,贵州省,铜仁市
520625,印江土家族苗族自治县,3,520625,贵州省,铜仁市
520626,德江县,3,520626,贵州省,铜仁市
520627,沿河土家族自治县,3,520627,贵州省,铜仁市
520628,松桃苗族自治县,3,520628,贵州省,铜仁市
522300,黔西南布依族苗族自治州,2,5223,贵州省,
522301,兴义市,3,522301,贵州省,黔西南布依族苗族自治州
522302,兴仁市,3,522302,贵州省,黔西南布依族苗族自治州
522323,普安县,3,522323,贵州省,黔西南布依族苗族自治州
522324,晴隆县,3,522324,贵州省,黔西南布依族苗族自治州
522325,贞丰县,3,522325,贵州省,黔西南布依族苗族自治州
522326,望谟县,3,522326,贵州省,黔西南布依族苗族自治州
522327,册亨县,3,522327,贵州省,黔西南布依族苗族自治州
522328,安龙县,3,522328,贵州省,黔西南布依族苗族自治州
522600,黔东南苗族侗族自治州,2,5226,贵州省,
522601,凯里市,3,522601,贵州省,黔东南苗族侗族自治州
522622,黄平县,3,522622,贵州省,黔东南苗族侗族自治州
522623,施秉县,3,522623,贵州省,黔东南苗族侗族自治州
522624,三穗县,3,522624,贵州省,黔东南苗族侗族自治州
522625,镇远县,3,522625,贵州省,黔东南苗族侗族自治州
522626,岑巩县,3,522626,贵州省,黔东南苗族侗族自治州
522627,天柱县,3,522627,贵州省,黔东南苗族侗族自治州
522628,锦屏县,3,522628,贵州省,黔东南苗族侗族自治州
522629,剑河县,3,522629,贵州省,黔东南苗族侗族自治州
522630,台江县,3,522630,贵州省,黔东南苗族侗族自治州
522631,黎平县,3,522631,贵州省,黔东南苗族侗族自治州
522632,榕江县,3,522632,贵州省,黔东南苗族侗族自治州
522633,从江县,3,522633,贵州省,黔东南苗族侗族自治州
522634,雷山县,3,522634,贵州省,黔东南苗族侗族自治州
522635,麻江县,3,522635,贵州省,黔东南苗族侗族自治州
522636,丹寨县,3,522636,贵州省,黔东南苗族侗族自治州
522700,黔南布依族苗族自治州,2,5227,贵州省,
522701,都匀市,3,522701,贵州省,黔南布依族苗族自治州
522702,福泉市,3,522702,贵州省,黔南布依族苗族自治州
522722,荔波县,3,522722,贵州省,黔南布依族苗族自治州
522723,贵定县,3,522723,贵州省,黔南布依族苗族自治州
522725,瓮安县,3,522725,贵州省,黔南布依族苗族自治州
522726,独山县,3,522726,贵州省,黔南布依族苗族自治州
522727,平塘县,3,522727,贵州省,黔南布依族苗族自治州
522728,罗甸县,3,522728,贵州省,黔南布依族苗族自治州
522729,长顺县,3,522729,贵州省,黔南布依族苗族自治州
522730,龙里县,3,522730,贵州省,黔南布依族苗族自治州
522731,惠水县,3,522731,贵州省,黔南布依族苗族自治州
522732,三都水族自治县,3,522732,贵州省,黔南布依族苗族自治州
530000,云南省,1,53,,
530100,昆明市,2,5301,云南省,
530102,五华区,3,530102,云南省,昆明市
530103,盘龙区,3,530103,云南省,昆明市
530111,官渡区,3,530111,云南省,昆明市
530112,西山区,3,530112,云南省,昆明市
530113,东川区,3,530113,云南省,昆明市
530114,呈贡区,3,530114,云南省,昆明市
530115,晋宁区,3,530115,云南省,昆明市
530124,富民县,3,530124,云南省,昆明市
530125,宜良县,3,530125,云南省,昆明市
530126,石林彝族自治县,3,530126,云南省,昆明市
530127,嵩明县,3,530127,云南省,昆明市
530128,禄劝彝族苗族自治县,3,530128,云南省,昆明市
530129,寻甸回族彝族自治县,3,530129,云南省,昆明市
530181,安宁市,3,530181,云南省,昆明市
530300,曲靖市,2,5303,云南省,
530302,麒麟区,3,530302,云南省,曲靖市
530303,沾益区,3,530303,云南省,曲靖市
530304,马龙区,3,530304,云南省,曲靖市
530322,陆良县,3,530322,云南省,曲靖市
530323,师宗县,3,530323,云南省,曲靖市
530324,罗平县,3,530324,云南省,曲靖市
530325,富源县,3,530325,云南省,曲靖市
530326,会泽县,3,530326,云南省,曲靖市
530381,宣威市,3,530381,云南省,曲靖市
530400,玉溪市,2,5304,云南省,
530402,红塔区,3,530402,云南省,玉溪市
530403,江川区,3,530403,云南省,玉溪市
530422,澄江县,3,530422,云南省,玉溪市
530423,通海县,3,530423,云南省,玉溪市
530424,华宁县,3,530424,云南省,玉溪市
530425,易门县,3,530425,云南省,玉溪市
530426,峨山彝族自治县,3,530426,云南省,玉溪市
530427,新平彝族傣族自治县,3,530427,云南省,玉溪市
530428,元江哈尼族彝族傣族自治县,3,530428,云南省,玉溪市
530500,保山市,2,5305,云南省,
530502,隆阳区,3,530502,云南省,保山市
530521,施甸县,3,530521,云南省,保山市
530523,龙陵县,3,530523,云南省,保山市
530524,昌宁县,3,530524,云南省,保山市
530581,腾冲市,3,530581,云南省,保山市
530600,昭通市,2,5306,云南省,
530602,昭阳区,3,530602,云南省,昭通市
530621,鲁甸县,3,530621,云南省,昭通市
530622,巧家县,3,530622,云南省,昭通市
530623,盐津县,3,530623,云南省,昭通市
530624,大关县,3,530624,云南省,昭通市
530625,永善县,3,530625,云南省,昭通市
530626,绥江县,3,530626,云南省,昭通市
530627,镇雄县,3,530627,云南省,昭通市
530628,彝良县,3,530628,云南省,昭通市
530629,威信县,3,530629,云南省,昭通市
530681,水富市,3,530681,云南省,昭通市
530700,丽江市,2,5307,云南省,
530702,古城区,3,530702,云南省,丽江市
530721,玉龙纳西族自治县,3,530721,云南省,丽江市
530722,永胜县,3,530722,云南省,丽江市
530723,华坪县,3,530723,云南省,丽江市
530724,宁蒗彝族自治县,3,530724,云南省,丽江市
530800,普洱市,2,5308,云南省,
530802,思茅区,3,530802,云南省,普洱市
530821,宁洱哈尼族彝族自治县,3,530821,云南省,普洱市
530822,墨江哈尼族自治县,3,530822,云南省,普洱市
530823,景东彝族自治县,3,530823,云南省,普洱市
530824,景谷傣族彝族自治县,3,530824,云南省,普洱市
530825,镇沅彝族哈尼族拉祜族自治县,3,530825,云南省,普洱市
530826,江城哈尼族彝族自治县,3,530826,云南省,普洱市
530827,孟连傣族拉祜族佤族自治县,3,530827,云南省,普洱市
530828,澜沧拉祜族自治县,3,530828,云南省,普洱市
530829,西盟佤族自治县,3,530829,云南省,普洱市
530900,临沧市,2,5309,云南省,
530902,临翔区,3,530902,云南省,临沧市
530921,凤庆县,3,530921,云南省,临沧市
530922,云县,3,530922,云南省,临沧市
530923,永德县,3,530923,云南省,临沧市
530924,镇康县,3,530924,云南省,临沧市
530925,双江拉祜族佤族布朗族傣族自治县,3,530925,云南省,临沧市
530926,耿马傣族佤族自治县,3,530926,云南省,临沧市
530927,沧源佤族自治县,3,530927,云南省,临沧市
532300,楚雄彝族自治州,2,5323,云南省,
532301,楚雄市,3,532301,云南省,楚雄彝族自治州
532322,双柏县,3,532322,云南省,楚雄彝族自治州
532323,牟定县,3,532323,云南省,楚雄彝族自治州
532324,南华县,3,532324,云南省,楚雄彝族自治州
532325,姚安县,3,532325,云南省,楚雄彝族自治州
532326,大姚县,3,532326,云南省,楚雄彝族自治州
532327,永仁县,3,532327,云南省,楚雄彝族自治州
532328,元谋县,3,532328,云南省,楚雄彝族自治州
532329,武定县,3,532329,云南省,楚雄彝族自治州
532331,禄丰县,3,532331,云南省,楚雄彝族自治州
532500,红河哈尼族彝族自治州,2,5325,云南省,
532501,个旧市,3,532501,云南省,红河哈尼族彝族自治州
532502,开远市,3,532502,云南省,红河哈尼族彝族自治州
532503,蒙自市,3,532503,云南省,红河哈尼族彝族自治州
532504,弥勒市,3,532504,云南省,红河哈尼族彝族自治州
532523,屏边苗族自治县,3,532523,云南省,红河哈尼族彝族自治州
532524,建水县,3,532524,云南省,红河哈尼族彝族自治州
532525,石屏县,3,532525,云南省,红河哈尼族彝族自治州
532527,泸西县,3,532527,云南省,红河哈尼族彝族自治州
532528,元阳县,3,532528,云南省,红河哈尼族彝族自治州
532529,红河县,3,532529,云南省,红河哈尼族彝族自治州
532530,金平苗族瑶族傣族自治县,3,532530,云南省,红河哈尼族彝族自治州
532531,绿春县,3,532531,云南省,红河哈尼族彝族自治州
532532,河口瑶族自治县,3,532532,云南省,红河哈尼族彝族自治州
532600,文山壮族苗族自治州,2,5326,云南省,
532601,文山市,3,532601,云南省,文山壮族苗族自治州
532622,砚山县,3,532622,云南省,文山壮族苗族自治州
532623,西畴县,3,532623,云南省,文山壮族苗族自治州
532624,麻栗坡县,3,532624,云南省,文山壮族苗族自治州
532625,马关县,3,532625,云南省,文山壮族苗族自治州
532626,丘北县,3,532626,云南省,文山壮族苗族自治州
532627,广南县,3,532627,云南省,文山壮族苗族自治州
532628,富宁县,3,532628,云南省,文山壮族苗族自治州
532800,西双版纳傣族自治州,2,5328,云南省,
532801,景洪市,3,532801,云南省,西双版纳傣族自治州
532822,勐海县,3,532822,云南省,西双版纳傣族自治州
532823,勐腊县,3,532823,云南省,西双版纳傣族自治州
532900,大理白族自治州,2,5329,云南省,
532901,大理市,3,532901,云南省,大理白族自治州
532922,漾濞彝族自治县,3,532922,云南省,大理白族自治州
532923,祥云县,3,532923,云南省,大理白族自治州
532924,宾川县,3,532924,云南省,大理白族自治州
532925,弥渡县,3,532925,云南省,大理白族自治州
532926,南涧彝族自治县,3,532926,云南省,大理白族自治州
532927,巍山彝族回族自治县,3,532927,云南省,大理白族自治州
532928,永平县,3,532928,云南省,大理白族自治州
532929,云龙县,3,532929,云南省,大理白族自治州
532930,洱源县,3,532930,云南省,大理白族自治州
532931,剑川县,3,532931,云南省,大理白族自治州
532932,鹤庆县,3,532932,云南省,大理白族自治州
533100,德宏傣族景颇族自治州,2,5331,云南省,
533102,瑞丽市,3,533102,云南省,德宏傣族景颇族自治州
533103,芒市,3,533103,云南省,德宏傣族景颇族自治州
533122,梁河县,3,533122,云南省,德宏傣族景颇族自治州
533123,盈江县,3,533123,云南省,德宏傣族景颇族自治州
533124,陇川县,3,533124,云南省,德宏傣族景颇族自治州
533300,怒江傈僳族自治州,2,5333,云南省,
533301,泸水市,3,533301,云南省,怒江傈僳族自治州
533323,福贡县,3,533323,云南省,怒江傈僳族自治州
533324,贡山独龙族怒族自治县,3,533324,云南省,怒江傈僳族自治州
533325,兰坪白族普米族自治县,3,533325,云南省,怒江傈僳族自治州
533400,迪庆藏族自治州,2,5334,云南省,
533401,香格里拉市,3,533401,云南省,迪庆藏族自治州
533422,德钦县,3,533422,云南省,迪庆藏族自治州
533423,维西傈僳族自治县,3,533423,云南省,迪庆藏族自治州
540000,西藏自治区,1,54,,
540100,拉萨市,2,5401,西藏自治区,
540102,城关区,3,540102,西藏自治区,拉萨市
540103,堆龙德庆区,3,540103,西藏自治区,拉萨市
540104,达孜区,3,540104,西藏自治区,拉萨市
540121,林周县,3,540121,西藏自治区,拉萨市
540122,当雄县,3,540122,西藏自治区,拉萨市
540123,尼木县,3,540123,西藏自治区,拉萨市
540124,曲水县,3,540124,西藏自治区,拉萨市
540127,墨竹工卡县,3,540127,西藏自治区,拉萨市
540200,日喀则市,2,5402,西藏自治区,
540202,桑珠孜区,3,540202,西藏自治区,日喀则市
540221,南木林县,3,540221,西藏自治区,日喀则市
540222,江孜县,3,540222,西藏自治区,日喀则市
540223,定日县,3,540223,西藏自治区,日喀则市
540224,萨迦县,3,540224,西藏自治区,日喀则市
540225,拉孜县,3,540225,西藏自治区,日喀则市
540226,昂仁县,3,540226,西藏自治区,日喀则市
540227,谢通门县,3,540227,西藏自治区,日喀则市
540228,白朗县,3,540228,西藏自治区,日喀则市
540229,仁布县,3,540229,西藏自治区,日喀则市
540230,康马县,3,540230,西藏自治区,日喀则市
540231,定结县,3,540231,西藏自治区,日喀则市
540232,仲巴县,3,540232,西藏自治区,日喀则市
540233,亚东县,3,540233,西藏自治区,日喀则市
540234,吉隆县,3,540234,西藏自治区,日喀则市
540235,聂拉木县,3,540235,西藏自治区,日喀则市
540236,萨嘎县,3,540236,西藏自治区,日喀则市
540237,岗巴县,3,540237,西藏自治区,日喀则市
540300,昌都市,2,5403,西藏自治区,
540302,卡若区,3,540302,西藏自治区,昌都市
540321,江达县,3,540321,西藏自治区,昌都市
540322,贡觉县,3,540322,西藏自治区,昌都市
540323,类乌齐县,3,540323,西藏自治区,昌都市
540324,丁青县,3,540324,西藏自治区,昌都市
540325,察雅县,3,540325,西藏自治区,昌都市
540326,八宿县,3,540326,西藏自治区,昌都市
540327,左贡县,3,540327,西藏自治区,昌都市
540328,芒康县,3,540328,西藏自治区,昌都市
540329,洛隆县,3,540329,西藏自治区,昌都市
540330,边坝县,3,540330,西藏自治区,昌都市
540400,林芝市,2,5404,西藏自治区,
540402,巴宜区,3,540402,西藏自治区,林芝市
540421,工布江达县,3,540421,西藏自治区,林芝市
540422,米林县,3,540422,西藏自治区,林芝市
540423,墨脱县,3,540423,西藏自治区,林芝市
540424,波密县,3,540424,西藏自治区,林芝市
540425,察隅县,3,540425,西藏自治区,林芝市
540426,朗县,3,540426,西藏自治区,林芝市
540500,山南市,2,5405,西藏自治区,
540502,乃东区,3,540502,西藏自治区,山南市
540521,扎囊县,3,540521,西藏自治区,山南市
540522,贡嘎县,3,540522,西藏自治区,山南市
540523,桑日县,3,540523,西藏自治区,山南市
540524,琼结县,3,540524,西藏自治区,山南市
540525,曲松县,3,540525,西藏自治区,山南市
540526,措美县,3,540526,西藏自治区,山南市
540527,洛扎县,3,540527,西藏自治区,山南市
540528,加查县,3,540528,西藏自治区,山南市
540529,隆子县,3,540529,西藏自治区,山南市
540530,错那县,3,540530,西藏自治区,山南市
540531,浪卡子县,3,540531,西藏自治区,山南市
540600,那曲市,2,5406,西藏自治区,
540602,色尼区,3,540602,西藏自治区,那曲市
540621,嘉黎县,3,540621,西藏自治区,那曲市
540622,比如县,3,540622,西藏自治区,那曲市
540623,聂荣县,3,540623,西藏自治区,那曲市
540624,安多县,3,540624,西藏自治区,那曲市
540625,申扎县,3,540625,西藏自治区,那曲市
540626,索县,3,540626,西藏自治区,那曲市
540627,班戈县,3,540627,西藏自治区,那曲市
540628,巴青县,3,540628,西藏自治区,那曲市
540629,尼玛县,3,540629,西藏自治区,那曲市
540630,双湖县,3,540630,西藏自治区,那曲市
542500,阿里地区,2,5425,西藏自治区,
542521,普兰县,3,542521,西藏自治区,阿里地区
542522,札达县,3,542522,西藏自治区,阿里地区
542523,噶尔县,3,542523,西藏自治区,阿里地区
542524,日土县,3,542524,西藏自治区,阿里地区
542525,革吉县,3,542525,西藏自治区,阿里地区
542526,改则县,3,542526,西藏自治区,阿里地区
542527,措勤县,3,542527,西藏自治区,阿里地区
610000,陕西省,1,61,,
610100,西安市,2,6101,陕西省,
610102,新城区,3,610102,陕西省,西安市
610103,碑林区,3,610103,陕西省,西安市
610104,莲湖区,3,610104,陕西省,西安市
610111,灞桥区,3,610111,陕西省,西安市
610112,未央区,3,610112,陕西省,西安市
610113,雁塔区,3,610113,陕西省,西安市
610114,阎良区,3,610114,陕西省,西安市
610115,临潼区,3,610115,陕西省,西安市
610116,长安区,3,610116,陕西省,西安市
610117,高陵区,3,610117,陕西省,西安市
610118,鄠邑区,3,610118,陕西省,西安市
610122,蓝田县,3,610122,陕西省,西安市
610124,周至县,3,610124,陕西省,西安市
610200,铜川市,2,6102,陕西省,
610202,王益区,3,610202,陕西省,铜川市
610203,印台区,3,610203,陕西省,铜川市
610204,耀州区,3,610204,陕西省,铜川市
610222,宜君县,3,610222,陕西省,铜川市
610300,宝鸡市,2,6103,陕西省,
610302,渭滨区,3,610302,陕西省,宝鸡市
610303,金台区,3,610303,陕西省,宝鸡市
610304,陈仓区,3,610304,陕西省,宝鸡市
610322,凤翔县,3,610322,陕西省,宝鸡市
610323,岐山县,3,610323,陕西省,宝鸡市
610324,扶风县,3,610324,陕西省,宝鸡市
610326,眉县,3,610326,陕西省,宝鸡市
610327,陇县,3,610327,陕西省,宝鸡市
610328,千阳县,3,610328,陕西省,宝鸡市
610329,麟游县,3,610329,陕西省,宝鸡市
610330,凤县,3,610330,陕西省,宝鸡市
610331,太白县,3,610331,陕西省,宝鸡市
610400,咸阳市,2,6104,陕西省,
610402,秦都区,3,610402,陕西省,咸阳市
610403,杨陵区,3,610403,陕西省,咸阳市
610404,渭城区,3,610404,陕西省,咸阳市
610422,三原县,3,610422,陕西省,咸阳市
610423,泾阳县,3,610423,陕西省,咸阳市
610424,乾县,3,610424,陕西省,咸阳市
610425,礼泉县,3,610425,陕西省,咸阳市
610426,永寿县,3,610426,陕西省,咸阳市
610428,长武县,3,610428,陕西省,咸阳市
610429,旬邑县,3,610429,陕西省,咸阳市
610430,淳化县,3,610430,陕西省,咸阳市
610431,武功县,3,610431,陕西省,咸阳市
610481,兴平市,3,610481,陕西省,咸阳市
610482,彬州市,3,610482,陕西省,咸阳市
610500,渭南市,2,6105,陕西省,
610502,临渭区,3,610502,陕西省,渭南市
610503,华州区,3,610503,陕西省,渭南市
610522,潼关县,3,610522,陕西省,渭南市
610523,大荔县,3,610523,陕西省,渭南市
610524,合阳县,3,610524,陕西省,渭南市
610525,澄城县,3,610525,陕西省,渭南市
610526,蒲城县,3,610526,陕西省,渭南市
610527,白水县,3,610527,陕西省,渭南市
610528,富平县,3,610528,陕西省,渭南市
610581,韩城市,3,610581,陕西省,渭南市
610582,华阴市,3,610582,陕西省,渭南市
610600,延安市,2,6106,陕西省,
610602,宝塔区,3,610602,陕西省,延安市
610603,安塞区,3,610603,陕西省,延安市
610621,延长县,3,610621,陕西省,延安市
610622,延川县,3,610622,陕西省,延安市
610623,子长县,3,610623,陕西省,延安市
610625,志丹县,3,610625,陕西省,延安市
610626,吴起县,3,610626,陕西省,延安市
610627,甘泉县,3,610627,陕西省,延安市
610628,富县,3,610628,陕西省,延安市
610629,洛川县,3,610629,陕西省,延安市
610630,宜川县,3,610630,陕西省,延安市
610631,黄龙县,3,610631,陕西省,延安市
610632,黄陵县,3,610632,陕西省,延安市
610700,汉中市,2,6107,陕西省,
610702,汉台区,3,610702,陕西省,汉中市
610703,南郑区,3,610703,陕西省,汉中市
610722,城固县,3,610722,陕西省,汉中市
610723,洋县,3,610723,陕西省,汉中市
610724,西乡县,3,610724,陕西省,汉中市
610725,勉县,3,610725,陕西省,汉中市
610726,宁强县,3,610726,陕西省,汉中市
610727,略阳县,3,610727,陕西省,汉中市
610728,镇巴县,3,610728,陕西省,汉中市
610729,留坝县,3,610729,陕西省,汉中市
610730,佛坪县,3,610730,陕西省,汉中市
610800,榆林市,2,6108,陕西省,
610802,榆阳区,3,610802,陕西省,榆林市
610803,横山区,3,610803,陕西省,榆林市
610822,府谷县,3,610822,陕西省,榆林市
610824,靖边县,3,610824,陕西省,榆林市
610825,定边县,3,610825,陕西省,榆林市
610826,绥德县,3,610826,陕西省,榆林市
610827,米脂县,3,610827,陕西省,榆林市
610828,佳县,3,610828,陕西省,榆林市
610829,吴堡县,3,610829,陕西省,榆林市
610830,清涧县,3,610830,陕西省,榆林市
610831,子洲县,3,610831,陕西省,榆林市
610881,神木市,3,610881,陕西省,榆林市
610900,安康市,2,6109,陕西省,
610902,汉滨区,3,610902,陕西省,安康市
610921,汉阴县,3,610921,陕西省,安康市
610922,石泉县,3,610922,陕西省,安康市
610923,宁陕县,3,610923,陕西省,安康市
610924,紫阳县,3,610924,陕西省,安康市
610925,岚皋县,3,610925,陕西省,安康市
610926,平利县,3,610926,陕西省,安康市
610927,镇坪县,3,610927,陕西省,安康市
610928,旬阳县,3,610928,陕西省,安康市
610929,白河县,3,610929,陕西省,安康市
611000,商洛市,2,6110,陕西省,
611002,商州区,3,611002,陕西省,商洛市
611021,洛南县,3,611021,陕西省,商洛市
611022,丹凤县,3,611022,陕西省,商洛市
611023,商南县,3,611023,陕西省,商洛市
611024,山阳县,3,611024,陕西省,商洛市
611025,镇安县,3,611025,陕西省,商洛市
611026,柞水县,3,611026,陕西省,商洛市
620000,甘肃省,1,62,,
620100,兰州市,2,6201,甘肃省,
620102,城关区,3,620102,甘肃省,兰州市
620103,七里河区,3,620103,甘肃省,兰州市
620104,西固区,3,620104,甘肃省,兰州市
620105,安宁区,3,620105,甘肃省,兰州市
620111,红古区,3,620111,甘肃省,兰州市
620121,永登县,3,620121,甘肃省,兰州市
620122,皋兰县,3,620122,甘肃省,兰州市
620123,榆中县,3,620123,甘肃省,兰州市
620200,嘉峪关市,2,6202,甘肃省,
620300,金昌市,2,6203,甘肃省,
620302,金川区,3,620302,甘肃省,金昌市
620321,永昌县,3,620321,甘肃省,金昌市
620400,白银市,2,6204,甘肃省,
620402,白银区,3,620402,甘肃省,白银市
620403,平川区,3,620403,甘肃省,白银市
620421,靖远县,3,620421,甘肃省,白银市
620422,会宁县,3,620422,甘肃省,白银市
620423,景泰县,3,620423,甘肃省,白银市
620500,天水市,2,6205,甘肃省,
620502,秦州区,3,620502,甘肃省,天水市
620503,麦积区,3,620503,甘肃省,天水市
620521,清水县,3,620521,甘肃省,天水市
620522,秦安县,3,620522,甘肃省,天水市
620523,甘谷县,3,620523,甘肃省,天水市
620524,武山县,3,620524,甘肃省,天水市
620525,张家川回族自治县,3,620525,甘肃省,天水市
620600,武威市,2,6206,甘肃省,
620602,凉州区,3,620602,甘肃省,武威市
620621,民勤县,3,620621,甘肃省,武威市
620622,古浪县,3,620622,甘肃省,武威市
620623,天祝藏族自治县,3,620623,甘肃省,武威市
620700,张掖市,2,6207,甘肃省,
620702,甘州区,3,620702,甘肃省,张掖市
620721,肃南裕固族自治县,3,620721,甘肃省,张掖市
620722,民乐县,3,620722,甘肃省,张掖市
620723,临泽县,3,620723,甘肃省,张掖市
620724,高台县,3,620724,甘肃省,张掖市
620725,山丹县,3,620725,甘肃省,张掖市
620800,平凉市,2,6208,甘肃省,
620802,崆峒区,3,620802,甘肃省,平凉市
620821,泾川县,3,620821,甘肃省,平凉市
620822,灵台县,3,620822,甘肃省,平凉市
620823,崇信县,3,620823,甘肃省,平凉市
620825,庄浪县,3,620825,甘肃省,平凉市
620826,静宁县,3,620826,甘肃省,平凉市
620881,华亭市,3,620881,甘肃省,平凉市
620900,酒泉市,2,6209,甘肃省,
620902,肃州区,3,620902,甘肃省,酒泉市
620921,金塔县,3,620921,甘肃省,酒泉市
620922,瓜州县,3,620922,甘肃省,酒泉市
620923,肃北蒙古族自治县,3,620923,甘肃省,酒泉市
620924,阿克塞哈萨克族自治县,3,620924,甘肃省,酒泉市
620981,玉门市,3,620981,甘肃省,酒泉市
620982,敦煌市,3,620982,甘肃省,酒泉市
621000,庆阳市,2,6210,甘肃省,
621002,西峰区,3,621002,甘肃省,庆阳市
621021,庆城县,3,621021,甘肃省,庆阳市
621022,环县,3,621022,甘肃省,庆阳市
621023,华池县,3,621023,甘肃省,庆阳市
621024,合水县,3,621024,甘肃省,庆阳市
621025,正宁县,3,621025,甘肃省,庆阳市
621026,宁县,3,621026,甘肃省,庆阳市
621027,镇原县,3,621027,甘肃省,庆阳市
621100,定西市,2,6211,甘肃省,
621102,安定区,3,621102,甘肃省,定西市
